"CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","COLLISION_ID","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5"
2024-08-19,21:40:00,"QUEENS",11692,40.59767,-73.78538,"(40.59767, -73.78538)",NA,NA,"54-41     ALMEDA AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4751279,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-05-07,23:14:00,"MANHATTAN",10005,40.70381,-74.00833,"(40.70381, -74.00833)","OLD SLIP","FRONT STREET",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4723259,"Sedan","Box Truck",NA,NA,NA
2024-07-25,07:35:00,"BROOKLYN",11217,40.686295,-73.98323,"(40.686295, -73.98323)",NA,NA,"460       ATLANTIC AVENUE",1,0,0,0,0,0,1,0,"Reaction to Uninvolved Vehicle",NA,NA,NA,NA,4743096,"Moped",NA,NA,NA,NA
2024-05-07,18:30:00,"MANHATTAN",10026,40.803894,-73.95204,"(40.803894, -73.95204)","7 AVENUE","WEST 117 STREET",NA,0,0,0,0,0,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion",NA,NA,NA,NA,4722701,"Sedan",NA,NA,NA,NA
2024-08-03,02:55:00,"MANHATTAN",10003,40.73072,-73.98906,"(40.73072, -73.98906)","EAST 10 STREET","3 AVENUE",NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4744963,"Taxi","Taxi",NA,NA,NA
2024-08-29,08:30:00,NA,NA,40.667076,-73.99508,"(40.667076, -73.99508)","3 AVENUE","HAMILTON AVENUE",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4751952,"Sedan","Tanker",NA,NA,NA
2024-08-21,08:00:00,"BROOKLYN",11209,40.630104,-74.02241,"(40.630104, -74.02241)",NA,NA,"7416      5 AVENUE",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4749576,"Station Wagon/Sport Utility Vehicle","E-Scooter",NA,NA,NA
2024-09-02,21:00:00,"BROOKLYN",11208,40.67989,-73.87783,"(40.67989, -73.87783)",NA,NA,"3184      ATLANTIC AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4752594,"Sedan","Sedan",NA,NA,NA
2024-08-17,13:03:00,"STATEN ISLAND",10310,40.635468,-74.12044,"(40.635468, -74.12044)",NA,NA,"137       ALASKA STREET",2,0,0,0,0,0,2,0,"Unsafe Speed","Unspecified","Unspecified",NA,NA,4749231,"Pick-up Truck","Sedan","Sedan",NA,NA
2024-08-04,14:12:00,NA,NA,40.824562,-73.87259,"(40.824562, -73.87259)","BRONX RIVER PARKWAY","BRUCKNER BOULEVARD",NA,0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4746298,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-09-08,18:07:00,"QUEENS",11358,40.757946,-73.78671,"(40.757946, -73.78671)","NORTHERN BOULEVARD","195 STREET",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4753994,"Sedan",NA,NA,NA,NA
2024-09-01,13:47:00,"QUEENS",11385,40.703022,-73.909874,"(40.703022, -73.909874)",NA,NA,"17-37     LINDEN STREET",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4752168,"Sedan",NA,NA,NA,NA
2024-08-18,14:23:00,"QUEENS",11385,40.7006,-73.88783,"(40.7006, -73.88783)",NA,NA,"72-43     66 STREET",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4749798,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-16,05:57:00,"BRONX",10461,40.853283,-73.82636,"(40.853283, -73.82636)","BRUCKNER EXPRESSWAY","WESTCHESTER AVENUE",NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4748308,"Sedan","Tractor Truck Diesel",NA,NA,NA
2024-07-27,20:45:00,"QUEENS",11103,40.761547,-73.90998,"(40.761547, -73.90998)",NA,NA,"46-17     30 AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,4744087,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-06-15,09:30:00,"BROOKLYN",11206,40.708782,-73.94344,"(40.708782, -73.94344)","GRAHAM AVENUE","SCHOLES STREET",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Other Vehicular",NA,NA,NA,4733939,"Station Wagon/Sport Utility Vehicle","Motorcycle",NA,NA,NA
2024-08-15,02:20:00,"BROOKLYN",11212,40.65599,-73.91289,"(40.65599, -73.91289)",NA,NA,"535       EAST 98 STREET",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NA,NA,NA,4748926,"Sedan","Sedan",NA,NA,NA
2024-08-02,07:20:00,"BROOKLYN",11206,40.708626,-73.94513,"(40.708626, -73.94513)","MANHATTAN AVENUE","SCHOLES STREET",NA,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Traffic Control Disregarded",NA,NA,NA,4745513,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-07-29,04:14:00,"QUEENS",11372,40.74744,-73.885796,"(40.74744, -73.885796)","80 STREET","ROOSEVELT AVENUE",NA,0,0,0,0,0,0,0,0,"Tire Failure/Inadequate","Unspecified",NA,NA,NA,4746530,"Sedan","Sedan",NA,NA,NA
2024-08-19,21:30:00,NA,NA,40.77393,-73.92166,"(40.77393, -73.92166)","HOYT AVENUE NORTH","24 STREET",NA,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4750313,"Sedan",NA,NA,NA,NA
2024-08-02,00:00:00,"BROOKLYN",11210,40.62779,-73.95193,"(40.62779, -73.95193)",NA,NA,"3060      BEDFORD AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4745047,"Sedan",NA,NA,NA,NA
2024-08-08,01:04:00,"BROOKLYN",11207,40.67118,-73.89181,"(40.67118, -73.89181)","BRADFORD STREET","BELMONT AVENUE",NA,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4746669,"Sedan",NA,NA,NA,NA
2024-08-11,23:10:00,"MANHATTAN",10029,40.79486,-73.94649,"(40.79486, -73.94649)","EAST 109 STREET","PARK AVENUE",NA,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4747739,"Sedan","Taxi",NA,NA,NA
2024-08-16,15:38:00,"QUEENS",11377,40.755623,-73.8988,"(40.755623, -73.8988)",NA,NA,"32-23     68 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4749444,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-07-05,02:00:00,"QUEENS",11422,40.683243,-73.72587,"(40.683243, -73.72587)","BROOKVILLE BOULEVARD","HOOK CREEK BOULEVARD",NA,1,0,0,0,0,0,1,0,"Alcohol Involvement","Unspecified",NA,NA,NA,4738475,"Station Wagon/Sport Utility Vehicle","Motorcycle",NA,NA,NA
2024-08-01,12:17:00,"MANHATTAN",10029,40.79546,-73.94604,"(40.79546, -73.94604)","EAST 110 STREET","PARK AVENUE",NA,1,0,1,0,0,0,0,0,"Traffic Control Disregarded",NA,NA,NA,NA,4750045,"MOPED",NA,NA,NA,NA
2024-09-01,23:45:00,"MANHATTAN",10021,40.76948,-73.95787,"(40.76948, -73.95787)","EAST 73 STREET","2 AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",NA,NA,NA,4752513,"Pick-up Truck",NA,NA,NA,NA
2024-08-09,00:00:00,"BROOKLYN",11208,40.682037,-73.87788,"(40.682037, -73.87788)","LOGAN STREET","FULTON STREET",NA,1,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4746671,"Sedan","E-Scooter",NA,NA,NA
2024-08-17,01:22:00,"BROOKLYN",11207,40.65371,-73.89246,"(40.65371, -73.89246)","LOUISIANA AVENUE","WORTMAN AVENUE",NA,0,0,0,0,0,0,0,0,"Other Vehicular","Unspecified",NA,NA,NA,4748410,"Sedan","Sedan",NA,NA,NA
2024-07-24,20:55:00,"BROOKLYN",11201,40.69205,-73.982544,"(40.69205, -73.982544)","FLATBUSH AVENUE EXTENSION","WILLOUGHBY STREET",NA,1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4742987,"Sedan","Tractor Truck Diesel",NA,NA,NA
2024-08-31,21:30:00,"STATEN ISLAND",10306,40.571407,-74.13677,"(40.571407, -74.13677)","ARDSLEY STREET","ANDREWS AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4752640,"Sedan",NA,NA,NA,NA
2024-08-16,07:40:00,"QUEENS",11429,40.704758,-73.748024,"(40.704758, -73.748024)","112 AVENUE","208 STREET",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4748964,"Sedan",NA,NA,NA,NA
2024-08-16,04:23:00,"BROOKLYN",11234,40.61584,-73.92267,"(40.61584, -73.92267)",NA,NA,"1708      EAST 54 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4752443,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-08,20:30:00,"BROOKLYN",11236,40.6481,-73.91474,"(40.6481, -73.91474)","DITMAS AVENUE","REMSEN AVENUE",NA,2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4747017,"Sedan","Sedan",NA,NA,NA
2024-07-28,10:55:00,"BROOKLYN",11201,40.69349,-73.97917,"(40.69349, -73.97917)","MYRTLE AVENUE","NAVY STREET",NA,1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4743631,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-05-08,01:00:00,"MANHATTAN",10032,40.83888,-73.941376,"(40.83888, -73.941376)",NA,NA,"3939      BROADWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4722876,"Sedan",NA,NA,NA,NA
2024-07-26,14:01:00,"BROOKLYN",11215,40.659595,-73.98449,"(40.659595, -73.98449)","17 STREET","8 AVENUE",NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4743245,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-22,06:30:00,NA,NA,40.73844,-73.79821,"(40.73844, -73.79821)","LONG ISLAND EXPRESSWAY","171 STREET",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4749960,"Box Truck","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-15,18:05:00,"QUEENS",11432,40.713642,-73.80694,"(40.713642, -73.80694)","84 ROAD","PARSONS BOULEVARD",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4748218,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-07-25,00:00:00,"QUEENS",11418,40.700764,-73.832344,"(40.700764, -73.832344)","BABBAGE STREET","HILLSIDE AVENUE",NA,2,0,0,0,0,0,2,0,"Following Too Closely","Unspecified",NA,NA,NA,4743936,"Sedan",NA,NA,NA,NA
2024-07-29,07:50:00,NA,NA,40.747242,-73.88766,"(40.747242, -73.88766)","ROOSEVELT AVENUE","78 STREET",NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NA,NA,NA,4745084,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-17,11:00:00,"QUEENS",11422,40.67191,-73.73371,"(40.67191, -73.73371)",NA,NA,"241-01    135 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4749622,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-07-24,15:35:00,"QUEENS",11693,40.585983,-73.8166,"(40.585983, -73.8166)","BEACH 94 STREET","ROCKAWAY BEACH BOULEVARD",NA,1,0,1,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4742812,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-15,16:40:00,"MANHATTAN",10017,40.75519,-73.97122,"(40.75519, -73.97122)","EAST 49 STREET","3 AVENUE",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4748326,"Sedan","Sedan",NA,NA,NA
2024-08-27,07:30:00,"BROOKLYN",11212,40.663124,-73.92237,"(40.663124, -73.92237)",NA,NA,"154       ROCKAWAY PARKWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4751217,"Sedan","Pick-up Truck",NA,NA,NA
2024-08-08,09:47:00,"MANHATTAN",10016,40.742252,-73.97769,"(40.742252, -73.97769)","2 AVENUE","EAST 30 STREET",NA,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,4746552,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-13,20:20:00,"BROOKLYN",11228,40.617767,-74.001595,"(40.617767, -74.001595)",NA,NA,"1531      74 STREET",2,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4749025,"E-Bike",NA,NA,NA,NA
2024-07-27,08:50:00,"QUEENS",11434,40.68403,-73.763626,"(40.68403, -73.763626)",NA,NA,"179-50    SELOVER ROAD",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",NA,NA,NA,4746483,"Sedan","Sedan",NA,NA,NA
2024-08-31,20:50:00,"MANHATTAN",10004,40.705982,-74.01527,"(40.705982, -74.01527)",NA,NA,"28        WASHINGTON STREET",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4753205,"Sedan","Sedan",NA,NA,NA
2024-08-15,11:00:00,"BRONX",10461,40.84937,-73.832085,"(40.84937, -73.832085)",NA,NA,"2900      SAINT THERESA AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4748353,"Sedan","Sedan",NA,NA,NA
2024-08-25,22:57:00,"BROOKLYN",11239,40.64647,-73.88022,"(40.64647, -73.88022)",NA,NA,"1425      PENNSYLVANIA AVENUE",1,0,0,0,0,0,1,0,"Unsafe Speed","Unspecified","Unspecified",NA,NA,4751046,"Station Wagon/Sport Utility Vehicle","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA
2024-08-09,05:10:00,"MANHATTAN",10011,40.74178,-73.99735,"(40.74178, -73.99735)",NA,NA,"152       7 AVENUE",2,0,0,0,0,0,2,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4746938,"Garbage or Refuse","Box Truck",NA,NA,NA
2024-05-07,18:30:00,"BRONX",10467,40.878643,-73.871605,"(40.878643, -73.871605)","EAST GUN HILL ROAD","WEBSTER AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4724456,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-18,14:05:00,NA,NA,40.69864,-73.93819,"(40.69864, -73.93819)","LEWIS AVENUE","BROADWAY",NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Passing or Lane Usage Improper",NA,NA,NA,4750417,"Sedan","Bike",NA,NA,NA
2024-08-29,13:00:00,"BROOKLYN",11207,40.67883,-73.88816,"(40.67883, -73.88816)","FULTON STREET","JEROME STREET",NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,4752842,NA,NA,NA,NA,NA
2024-08-20,19:01:00,"BRONX",10463,40.873234,-73.903015,"(40.873234, -73.903015)",NA,NA,"2755      KINGSBRIDGE TERRACE",1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4753237,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-07-25,00:00:00,NA,NA,40.5953,-74.1619,"(40.5953, -74.1619)","ROCKLAND AVENUE","RICHMOND AVENUE",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4743191,"Station Wagon/Sport Utility Vehicle","Pick-up Truck",NA,NA,NA
2024-06-18,18:10:00,"BRONX",10453,40.85198,-73.91018,"(40.85198, -73.91018)","WEST TREMONT AVENUE","DAVIDSON AVENUE",NA,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NA,NA,NA,4737016,"Sedan","Sedan",NA,NA,NA
2024-08-24,20:56:00,"QUEENS",11101,40.753635,-73.91893,"(40.753635, -73.91893)","44 STREET","NORTHERN BOULEVARD",NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4751647,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-07-29,20:30:00,"QUEENS",11372,40.747658,-73.89252,"(40.747658, -73.89252)",NA,NA,"37-50     73 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4744056,"Station Wagon/Sport Utility Vehicle","Van",NA,NA,NA
2024-08-08,19:37:00,"MANHATTAN",10002,40.717407,-73.987885,"(40.717407, -73.987885)","NORFOLK STREET","BROOME STREET",NA,1,0,1,0,0,0,0,0,"Brakes Defective",NA,NA,NA,NA,4748532,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-17,23:15:00,"BRONX",10451,40.821957,-73.91189,"(40.821957, -73.91189)",NA,NA,"3125      3 AVENUE",0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage","Unspecified",NA,NA,NA,4750005,"Sedan","Pick-up Truck",NA,NA,NA
2024-07-20,17:05:00,"BRONX",10475,40.8695,-73.82619,"(40.8695, -73.82619)","BARTOW AVENUE","COOP CITY BOULEVARD",NA,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",NA,NA,NA,4745885,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-11,12:00:00,"QUEENS",11411,40.699944,-73.747925,"(40.699944, -73.747925)",NA,NA,"114-70    FRANCIS LEWIS BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NA,NA,4750564,"Sedan","Sedan",NA,NA,NA
2024-06-18,16:15:00,"MANHATTAN",10018,40.757732,-73.99686,"(40.757732, -73.99686)","WEST 39 STREET","10 AVENUE",NA,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4734187,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-18,02:03:00,"BRONX",10472,40.8283,-73.88296,"(40.8283, -73.88296)","WESTCHESTER AVENUE","BRONX RIVER AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4748636,"Taxi",NA,NA,NA,NA
2024-07-30,08:30:00,"STATEN ISLAND",10310,40.62919,-74.10558,"(40.62919, -74.10558)","MORRISON AVENUE","BARD AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4744919,"Sedan",NA,NA,NA,NA
2024-08-02,08:53:00,"BROOKLYN",11216,40.680088,-73.94398,"(40.680088, -73.94398)","FULTON STREET","BROOKLYN AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4746998,"Sedan","Sedan",NA,NA,NA
2024-08-10,08:25:00,NA,NA,40.597866,-74.14054,"(40.597866, -74.14054)","FOREST HILL ROAD","ISMAY STREET",NA,1,0,0,0,0,0,1,0,"Fell Asleep","Unspecified",NA,NA,NA,4746836,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-07-02,16:47:00,"BRONX",10451,40.810863,-73.93087,"(40.810863, -73.93087)","EAST 135 STREET","CANAL ST WEST",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4746614,"Station Wagon/Sport Utility Vehicle","Tractor Truck Diesel",NA,NA,NA
2024-08-11,13:45:00,"BROOKLYN",11206,40.701294,-73.92806,"(40.701294, -73.92806)",NA,NA,"191       TROUTMAN STREET",3,0,0,0,0,0,3,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4747573,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-08-31,14:40:00,NA,NA,40.69925,-73.973206,"(40.69925, -73.973206)","6 STREET","7 AVENUE",NA,1,0,0,0,1,0,0,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4752647,"Bike",NA,NA,NA,NA
2024-06-02,20:30:00,"BRONX",10461,40.83425,-73.82908,"(40.83425, -73.82908)","EAST TREMONT AVENUE","HASKIN STREET",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4732727,"Moped","Sedan",NA,NA,NA
2024-08-29,17:30:00,"BROOKLYN",11208,40.683807,-73.87161,"(40.683807, -73.87161)",NA,NA,"3362      FULTON STREET",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NA,NA,NA,4751818,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-25,00:00:00,"MANHATTAN",10019,40.771397,-73.99187,"(40.771397, -73.99187)",NA,NA,"625       WEST 58 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4751093,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-08-12,07:30:00,"BROOKLYN",11234,40.6287,-73.91926,"(40.6287, -73.91926)","AVENUE J","EAST 59 STREET",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4747287,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-26,04:58:00,"QUEENS",11428,40.719666,-73.752945,"(40.719666, -73.752945)",NA,NA,"90-05     210 PLACE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4750810,"Sedan",NA,NA,NA,NA
2024-09-02,16:00:00,"MANHATTAN",10002,40.720707,-73.981316,"(40.720707, -73.981316)","EAST HOUSTON STREET","AVENUE C",NA,1,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4752918,"Station Wagon/Sport Utility Vehicle","E-Scooter",NA,NA,NA
2024-08-18,20:00:00,"BROOKLYN",11212,40.65474,-73.90693,"(40.65474, -73.90693)","ROCKAWAY AVENUE","LINDEN BOULEVARD",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4749190,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-08-30,17:52:00,"MANHATTAN",10036,40.759052,-73.98622,"(40.759052, -73.98622)",NA,NA,"226       WEST 46 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4752236,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-08-01,08:00:00,"BRONX",10462,40.845848,-73.868126,"(40.845848, -73.868126)",NA,NA,"1842      AMETHYST STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4744760,"Sedan",NA,NA,NA,NA
2024-08-23,12:01:00,"QUEENS",11106,40.761528,-73.92447,"(40.761528, -73.92447)",NA,NA,"32-02     BROADWAY",2,0,0,0,0,0,2,0,"Turning Improperly","Passing or Lane Usage Improper",NA,NA,NA,4750320,"Moped","Moped",NA,NA,NA
2024-08-01,12:38:00,"BRONX",10460,40.845875,-73.88619,"(40.845875, -73.88619)",NA,NA,"2055      MAPES AVENUE",0,0,0,0,0,0,0,0,"Passenger Distraction","Unspecified",NA,NA,NA,4746573,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-07-26,15:50:00,"MANHATTAN",10029,40.787804,-73.943756,"(40.787804, -73.943756)",NA,NA,"304       EAST 102 STREET",1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4744453,"Sedan","E-Bike",NA,NA,NA
2024-08-18,10:49:00,"MANHATTAN",10028,40.777428,-73.96071,"(40.777428, -73.96071)",NA,NA,"44        EAST 81 STREET",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4748818,"Moped",NA,NA,NA,NA
2024-07-30,22:50:00,"BROOKLYN",11201,40.69278,-73.98895,"(40.69278, -73.98895)",NA,NA,"333       ADAMS STREET",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4744545,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-08-23,13:45:00,"MANHATTAN",10030,40.819054,-73.940865,"(40.819054, -73.940865)",NA,NA,"160       WEST 141 STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified","Unspecified",NA,NA,4751453,"Station Wagon/Sport Utility Vehicle","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA
2024-08-05,08:11:00,NA,NA,40.584377,-73.93108,"(40.584377, -73.93108)","KNAPP STREET","EMMONS AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4745627,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-08-02,21:25:00,"BROOKLYN",11201,40.68987,-73.988304,"(40.68987, -73.988304)","SMITH STREET","SCHERMERHORN STREET",NA,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4748770,"Ambulance","Sedan",NA,NA,NA
2024-08-15,18:54:00,"BRONX",10469,40.86774,-73.85955,"(40.86774, -73.85955)","BOSTON ROAD","ARNOW AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4748268,"Convertible",NA,NA,NA,NA
2024-08-04,22:00:00,"BROOKLYN",11218,40.647213,-73.98099,"(40.647213, -73.98099)",NA,NA,"28        CATON AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4745308,"Sedan","Sedan",NA,NA,NA
2024-08-30,11:50:00,"QUEENS",11369,40.767124,-73.878944,"(40.767124, -73.878944)",NA,NA,"23-25     91 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4753460,"Sedan",NA,NA,NA,NA
2024-09-02,16:10:00,"BROOKLYN",11226,40.643063,-73.95166,"(40.643063, -73.95166)","CLARENDON ROAD","ROGERS AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4752482,"Sedan",NA,NA,NA,NA
2024-08-10,04:37:00,"MANHATTAN",10040,40.859325,-73.93132,"(40.859325, -73.93132)","BENNETT AVENUE","BROADWAY",NA,0,0,0,0,0,0,0,0,"Alcohol Involvement",NA,NA,NA,NA,4746968,"Sedan",NA,NA,NA,NA
